genome_id,antibiotic,resistant_phenotype,laboratory_typing_method
562.96625,meropenem,Susceptible,Broth dilution
562.98262,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.45588,levofloxacin,Resistant,Disk diffusion
562.58752,ceftazidime,Resistant,Disk diffusion
562.65702,ampicillin,Resistant,
562.45671,ampicillin,Susceptible,Disk diffusion
562.98709,meropenem,Susceptible,Disk diffusion
562.58780,gentamicin,Susceptible,Broth dilution
562.28111,chloramphenicol,Resistant,Disk diffusion
562.23368,ciprofloxacin,Susceptible,Agar dilution
562.28132,ceftriaxone,Resistant,Disk diffusion
562.57101,ciprofloxacin,Susceptible,Broth dilution
562.97016,meropenem,Susceptible,Broth dilution
562.97786,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97127,ciprofloxacin,Susceptible,Broth dilution
562.100785,gentamicin,Susceptible,Disk diffusion
562.99260,ciprofloxacin,Susceptible,Disk diffusion
562.7784,gentamicin,Susceptible,Broth dilution
562.98447,ampicillin,Susceptible,Disk diffusion
562.99317,ciprofloxacin,Susceptible,Disk diffusion
562.98726,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98710,ciprofloxacin,Susceptible,Disk diffusion
562.22727,ciprofloxacin,Susceptible,Broth dilution
562.97809,meropenem,Susceptible,Disk diffusion
562.98612,ampicillin,Resistant,Disk diffusion
562.97077,gentamicin,Susceptible,Broth dilution
562.23129,ciprofloxacin,Resistant,Agar dilution
562.57242,ciprofloxacin,Susceptible,Broth dilution
562.7583,ceftazidime,Susceptible,Broth dilution
562.42856,levofloxacin,Susceptible,Broth dilution
562.7565,tetracycline,Resistant,Broth dilution
562.58712,ampicillin,Resistant,Broth dilution
562.99371,ampicillin,Susceptible,Disk diffusion
562.99244,ceftazidime,Susceptible,Disk diffusion
562.98103,ciprofloxacin,Susceptible,Disk diffusion
562.98089,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.99382,ampicillin,Susceptible,Disk diffusion
562.98732,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97178,ciprofloxacin,Susceptible,Broth dilution
562.144977,ceftazidime,Susceptible,Disk diffusion
562.96468,gentamicin,Susceptible,Broth dilution
562.99056,meropenem,Susceptible,Disk diffusion
562.65100,ampicillin,Resistant,
562.140870,ampicillin,Resistant,Disk diffusion
562.56777,ceftazidime,Resistant,Disk diffusion
562.99097,ampicillin,Resistant,Disk diffusion
562.100957,meropenem,Susceptible,Disk diffusion
562.100036,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98567,ceftazidime,Susceptible,Disk diffusion
562.100097,gentamicin,Susceptible,Disk diffusion
562.23227,gentamicin,Susceptible,Agar dilution
562.100347,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.140913,ceftriaxone,Resistant,Disk diffusion
562.57301,ceftazidime,Susceptible,Broth dilution
562.99502,gentamicin,Susceptible,Disk diffusion
562.42846,ceftazidime,Resistant,Broth dilution
562.98971,ampicillin,Susceptible,Disk diffusion
562.97913,meropenem,Susceptible,Disk diffusion
562.22743,gentamicin,Susceptible,Broth dilution
562.23468,ciprofloxacin,Susceptible,Agar dilution
562.99787,ampicillin,Resistant,Disk diffusion
562.100960,ampicillin,Resistant,Disk diffusion
562.100496,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.7623,tetracycline,Susceptible,Broth dilution
562.98268,gentamicin,Susceptible,Disk diffusion
562.58720,ciprofloxacin,Resistant,Broth dilution
562.42862,ampicillin,Resistant,Broth dilution
562.98361,ampicillin,Susceptible,Disk diffusion
562.98626,ampicillin,Resistant,Disk diffusion
562.96706,ceftazidime,Resistant,Broth dilution
562.97813,meropenem,Susceptible,Disk diffusion
562.97890,ampicillin,Susceptible,Disk diffusion
562.45655,ciprofloxacin,Resistant,Disk diffusion
562.98445,ciprofloxacin,Susceptible,Disk diffusion
562.7705,tetracycline,Resistant,Broth dilution
562.23578,gentamicin,Susceptible,Agar dilution
562.100029,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99104,gentamicin,Susceptible,Disk diffusion
562.96915,gentamicin,Susceptible,Broth dilution
562.98949,ciprofloxacin,Susceptible,Disk diffusion
562.58722,meropenem,Susceptible,Broth dilution
562.97784,ampicillin,Susceptible,Disk diffusion
562.23309,ciprofloxacin,Susceptible,Agar dilution
562.97418,ciprofloxacin,Resistant,Broth dilution
562.100794,meropenem,Susceptible,Disk diffusion
562.42784,tetracycline,Resistant,Broth dilution
562.98591,ceftazidime,Susceptible,Disk diffusion
562.22606,gentamicin,Susceptible,Broth dilution
562.42763,gentamicin,Resistant,Broth dilution
562.58623,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.99219,ampicillin,Resistant,Disk diffusion
562.98144,ciprofloxacin,Susceptible,Disk diffusion
562.100514,ciprofloxacin,Susceptible,Disk diffusion
562.22688,ampicillin,Resistant,Broth dilution
562.23716,gentamicin,Susceptible,Agar dilution
562.145071,chloramphenicol,Susceptible,Disk diffusion
562.57377,ciprofloxacin,Susceptible,Broth dilution
562.96977,gentamicin,Susceptible,Broth dilution
562.100396,meropenem,Susceptible,Disk diffusion
562.98366,ceftazidime,Susceptible,Disk diffusion
562.100411,ceftazidime,Susceptible,Disk diffusion
562.7625,chloramphenicol,Resistant,Broth dilution
562.7649,ciprofloxacin,Susceptible,Broth dilution
562.22436,gentamicin,Susceptible,Broth dilution
562.48349,ceftriaxone,Resistant,
562.97480,ceftazidime,Susceptible,Broth dilution
562.42775,ampicillin,Resistant,Broth dilution
562.22554,ciprofloxacin,Susceptible,Broth dilution
562.7789,ceftazidime,Susceptible,Broth dilution
562.100808,meropenem,Susceptible,Disk diffusion
562.45667,levofloxacin,Resistant,Disk diffusion
562.99671,ampicillin,Resistant,Disk diffusion
562.99669,meropenem,Susceptible,Disk diffusion
562.42824,ceftriaxone,Resistant,Broth dilution
562.98951,meropenem,Susceptible,Disk diffusion
562.23413,ceftazidime,Resistant,Agar dilution
562.28839,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.96605,gentamicin,Susceptible,Broth dilution
562.65002,ampicillin,Resistant,
562.98059,ceftazidime,Susceptible,Disk diffusion
562.23896,ciprofloxacin,Susceptible,Agar dilution
562.23386,ciprofloxacin,Susceptible,Agar dilution
562.98148,ciprofloxacin,Susceptible,Disk diffusion
562.45656,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98250,ciprofloxacin,Susceptible,Disk diffusion
562.7666,gentamicin,Susceptible,Broth dilution
562.98219,ceftazidime,Susceptible,Disk diffusion
562.57433,ciprofloxacin,Susceptible,Broth dilution
562.98653,ampicillin,Susceptible,Disk diffusion
562.58734,ceftazidime,Resistant,Broth dilution
562.99926,ceftazidime,Susceptible,Disk diffusion
562.98571,ciprofloxacin,Susceptible,Disk diffusion
562.99996,meropenem,Susceptible,Disk diffusion
562.98811,ampicillin,Resistant,Disk diffusion
562.100034,gentamicin,Susceptible,Disk diffusion
562.7744,chloramphenicol,Susceptible,Broth dilution
562.97451,ciprofloxacin,Susceptible,Broth dilution
562.23664,ceftazidime,Susceptible,Agar dilution
562.22567,ampicillin,Resistant,Broth dilution
562.140842,ciprofloxacin,Resistant,Disk diffusion
562.23776,ceftazidime,Susceptible,Agar dilution
562.99420,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.23728,gentamicin,Susceptible,Agar dilution
562.100869,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.97052,ceftazidime,Susceptible,Broth dilution
562.42715,ceftazidime,Susceptible,Broth dilution
562.23525,ciprofloxacin,Susceptible,Agar dilution
562.96747,meropenem,Susceptible,Broth dilution
562.23068,ciprofloxacin,Susceptible,Agar dilution
562.23074,ciprofloxacin,Susceptible,Agar dilution
562.100209,meropenem,Susceptible,Disk diffusion
562.7785,meropenem,Susceptible,Broth dilution
562.97215,meropenem,Susceptible,Broth dilution
562.100488,ciprofloxacin,Resistant,Disk diffusion
562.64833,ampicillin,Resistant,
562.98041,ceftazidime,Susceptible,Disk diffusion
562.98511,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98849,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.23380,ciprofloxacin,Susceptible,Agar dilution
562.97805,ampicillin,Resistant,Disk diffusion
562.96805,meropenem,Susceptible,Broth dilution
562.99897,ciprofloxacin,Susceptible,Disk diffusion
562.145005,ciprofloxacin,Susceptible,Disk diffusion
562.100574,meropenem,Susceptible,Disk diffusion
562.97989,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97429,meropenem,Susceptible,Broth dilution
562.42785,levofloxacin,Susceptible,Broth dilution
562.100417,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98710,meropenem,Susceptible,Disk diffusion
562.7628,ceftriaxone,Susceptible,Broth dilution
562.23018,ciprofloxacin,Susceptible,Agar dilution
562.96447,ceftazidime,Susceptible,Broth dilution
562.96679,ceftazidime,Susceptible,Broth dilution
562.96814,meropenem,Susceptible,Broth dilution
562.100013,ciprofloxacin,Susceptible,Disk diffusion
562.97802,ampicillin,Resistant,Disk diffusion
562.145045,ceftazidime,Susceptible,Disk diffusion
562.22750,ciprofloxacin,Susceptible,Broth dilution
562.100569,meropenem,Susceptible,Disk diffusion
562.98847,ampicillin,Resistant,Disk diffusion
562.100265,ciprofloxacin,Susceptible,Disk diffusion
562.42683,ciprofloxacin,Resistant,Broth dilution
562.11557,ceftazidime,Susceptible,
562.100845,gentamicin,Susceptible,Disk diffusion
562.98773,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.100812,ampicillin,Susceptible,Disk diffusion
562.23845,ciprofloxacin,Susceptible,Agar dilution
562.98535,ampicillin,Susceptible,Disk diffusion
562.100863,ampicillin,Resistant,Disk diffusion
562.97751,ampicillin,Resistant,Disk diffusion
562.22711,ceftazidime,Susceptible,Broth dilution
562.96632,meropenem,Susceptible,Broth dilution
562.99372,gentamicin,Susceptible,Disk diffusion
562.96495,ciprofloxacin,Resistant,Broth dilution
562.100660,ampicillin,Resistant,Disk diffusion
562.100519,ampicillin,Susceptible,Disk diffusion
562.22779,ciprofloxacin,Susceptible,Broth dilution
562.99739,gentamicin,Susceptible,Disk diffusion
562.97790,ceftazidime,Susceptible,Disk diffusion
562.23419,gentamicin,Susceptible,Agar dilution
562.99741,ceftazidime,Susceptible,Disk diffusion
562.96838,ceftazidime,Susceptible,Broth dilution
562.100956,ampicillin,Resistant,Disk diffusion
562.22755,ciprofloxacin,Susceptible,Broth dilution
562.98445,meropenem,Susceptible,Disk diffusion
562.7791,ceftriaxone,Susceptible,Broth dilution
562.42703,ceftazidime,Resistant,Broth dilution
562.23190,ceftazidime,Susceptible,Agar dilution
562.57138,ceftazidime,Susceptible,Broth dilution
562.98232,meropenem,Susceptible,Disk diffusion
562.99713,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.30309,tetracycline,Resistant,Disk diffusion
562.99593,ciprofloxacin,Susceptible,Disk diffusion
562.31458,chloramphenicol,Susceptible,Disk diffusion
562.100307,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100320,gentamicin,Susceptible,Disk diffusion
562.7619,ceftazidime,Susceptible,Broth dilution
562.100876,gentamicin,Susceptible,Disk diffusion
562.99608,ciprofloxacin,Susceptible,Disk diffusion
562.99106,meropenem,Susceptible,Disk diffusion
562.58783,tetracycline,Resistant,Disk diffusion
562.45617,ceftriaxone,Susceptible,Disk diffusion
562.22479,ciprofloxacin,Resistant,Broth dilution
562.45403,ciprofloxacin,Resistant,Disk diffusion
562.100729,meropenem,Susceptible,Disk diffusion
562.65129,ampicillin,Susceptible,
562.99058,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.45653,ciprofloxacin,Resistant,Disk diffusion
562.23893,ciprofloxacin,Susceptible,Agar dilution
562.140908,ceftazidime,Resistant,Disk diffusion
562.42868,gentamicin,Susceptible,Broth dilution
562.22712,ampicillin,Susceptible,Broth dilution
562.96529,ceftazidime,Susceptible,Broth dilution
562.100953,ciprofloxacin,Susceptible,Disk diffusion
562.65369,ampicillin,Susceptible,
562.23731,gentamicin,Susceptible,Agar dilution
562.7749,chloramphenicol,Resistant,Broth dilution
562.22635,gentamicin,Resistant,Broth dilution
562.7640,tetracycline,Susceptible,Broth dilution
562.97880,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100110,gentamicin,Susceptible,Disk diffusion
562.97428,meropenem,Susceptible,Broth dilution
562.7734,ampicillin,Susceptible,Broth dilution
562.57407,ampicillin,Resistant,Broth dilution
562.23328,gentamicin,Susceptible,Agar dilution
562.23150,ceftazidime,Susceptible,Agar dilution
562.99013,ceftazidime,Susceptible,Disk diffusion
562.97454,ceftazidime,Susceptible,Broth dilution
562.100354,ampicillin,Resistant,Disk diffusion
562.97368,gentamicin,Susceptible,Broth dilution
562.99203,meropenem,Susceptible,Disk diffusion
562.98717,gentamicin,Resistant,Disk diffusion
562.7656,ciprofloxacin,Susceptible,Broth dilution
562.22522,gentamicin,Susceptible,Broth dilution
562.99007,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.57292,ceftazidime,Resistant,Broth dilution
562.96619,ceftazidime,Susceptible,Broth dilution
562.22473,meropenem,Susceptible,Broth dilution
562.23455,ceftazidime,Susceptible,Agar dilution
562.99215,ceftazidime,Susceptible,Disk diffusion
562.96707,gentamicin,Resistant,Broth dilution
562.98224,ceftazidime,Susceptible,Disk diffusion
562.23007,ciprofloxacin,Susceptible,Agar dilution
562.23211,ciprofloxacin,Susceptible,Agar dilution
562.99575,ampicillin,Susceptible,Disk diffusion
562.98983,ceftazidime,Susceptible,Disk diffusion
562.65579,ampicillin,Resistant,
562.97752,gentamicin,Susceptible,Disk diffusion
562.23183,gentamicin,Susceptible,Agar dilution
562.23380,ceftazidime,Susceptible,Agar dilution
562.98406,ampicillin,Resistant,Disk diffusion
562.23794,gentamicin,Susceptible,Agar dilution
562.98800,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98005,gentamicin,Susceptible,Disk diffusion
562.145047,gentamicin,Susceptible,Disk diffusion
562.98661,gentamicin,Susceptible,Disk diffusion
562.99805,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99100,ceftazidime,Susceptible,Disk diffusion
562.97811,ciprofloxacin,Susceptible,Disk diffusion
562.97770,ciprofloxacin,Susceptible,Disk diffusion
562.144229,meropenem,Susceptible,Broth dilution
562.96839,ceftazidime,Susceptible,Broth dilution
562.97290,ciprofloxacin,Resistant,Broth dilution
562.98761,ceftazidime,Susceptible,Disk diffusion
562.99184,meropenem,Susceptible,Disk diffusion
562.98440,ceftazidime,Susceptible,Disk diffusion
562.100614,ampicillin,Resistant,Disk diffusion
562.56811,ceftazidime,Resistant,Disk diffusion
562.22825,meropenem,Susceptible,Broth dilution
562.145066,meropenem,Susceptible,Disk diffusion
562.98875,ciprofloxacin,Susceptible,Disk diffusion
562.22728,gentamicin,Susceptible,Broth dilution
562.100740,gentamicin,Susceptible,Disk diffusion
562.56792,ampicillin,Resistant,Disk diffusion
562.23751,ciprofloxacin,Susceptible,Agar dilution
562.56770,ciprofloxacin,Resistant,Disk diffusion
562.100756,ceftazidime,Susceptible,Disk diffusion
562.42636,levofloxacin,Resistant,Broth dilution
562.96530,ceftazidime,Susceptible,Broth dilution
562.23234,gentamicin,Susceptible,Agar dilution
562.144973,ampicillin,Susceptible,Disk diffusion
562.98084,meropenem,Susceptible,Disk diffusion
562.23181,ciprofloxacin,Resistant,Agar dilution
562.97872,ampicillin,Susceptible,Disk diffusion
562.99915,ceftazidime,Susceptible,Disk diffusion
562.98895,gentamicin,Susceptible,Disk diffusion
562.100651,meropenem,Susceptible,Disk diffusion
562.98663,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97872,meropenem,Susceptible,Disk diffusion
562.98015,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99558,ampicillin,Resistant,Disk diffusion
562.98634,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.96638,ceftazidime,Susceptible,Broth dilution
562.97953,ciprofloxacin,Susceptible,Disk diffusion
562.99625,gentamicin,Susceptible,Disk diffusion
562.42721,ceftriaxone,Resistant,Broth dilution
562.98314,ciprofloxacin,Susceptible,Disk diffusion
562.22798,ciprofloxacin,Susceptible,Broth dilution
562.45639,levofloxacin,Resistant,Disk diffusion
562.98126,ciprofloxacin,Susceptible,Disk diffusion
562.59217,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.96461,ceftazidime,Susceptible,Broth dilution
562.22941,ceftazidime,Susceptible,Agar dilution
562.99855,ceftazidime,Susceptible,Disk diffusion
562.22628,gentamicin,Susceptible,Broth dilution
562.7637,ceftazidime,Susceptible,Broth dilution
562.42702,tetracycline,Susceptible,Broth dilution
562.28566,tetracycline,Resistant,Broth dilution
562.7727,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.97466,ceftazidime,Susceptible,Broth dilution
562.97283,meropenem,Susceptible,Broth dilution
562.42694,meropenem,Susceptible,Broth dilution
562.100719,ampicillin,Resistant,Disk diffusion
562.99149,ciprofloxacin,Susceptible,Disk diffusion
562.99490,ciprofloxacin,Susceptible,Disk diffusion
562.98024,ciprofloxacin,Susceptible,Disk diffusion
562.22862,ceftazidime,Susceptible,Agar dilution
562.22433,gentamicin,Susceptible,Broth dilution
562.98074,gentamicin,Susceptible,Disk diffusion
562.100633,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.22434,ampicillin,Resistant,Broth dilution
562.99643,gentamicin,Susceptible,Disk diffusion
562.100929,gentamicin,Resistant,Disk diffusion
562.144269,meropenem,Susceptible,Broth dilution
562.58784,chloramphenicol,Resistant,Disk diffusion
562.98570,ciprofloxacin,Susceptible,Disk diffusion
562.7621,ciprofloxacin,Susceptible,Broth dilution
562.98573,ceftazidime,Susceptible,Disk diffusion
562.22912,gentamicin,Susceptible,Agar dilution
562.100289,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.58767,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.144263,gentamicin,Susceptible,Broth dilution
562.99473,ampicillin,Resistant,Disk diffusion
562.100805,ampicillin,Resistant,Disk diffusion
562.97907,ceftazidime,Susceptible,Disk diffusion
562.100690,meropenem,Susceptible,Disk diffusion
562.97401,ceftazidime,Susceptible,Broth dilution
562.100208,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.65816,chloramphenicol,Resistant,
562.22950,gentamicin,Susceptible,Agar dilution
562.42736,trimethoprim/sulfamethoxazole,Susceptible,Broth dilution
562.100762,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99352,gentamicin,Susceptible,Disk diffusion
562.97091,meropenem,Susceptible,Broth dilution
562.98660,meropenem,Susceptible,Disk diffusion
